Area,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Sanad,26.1501874,50.5841248,Zaman AltaYbeen (زمن الطيبين),26.148115001709233,50.58430669402829,Middle Eastern Restaurant
Sanad,26.1501874,50.5841248,Jojo Burger,26.146182602456342,50.582632070425376,Juice Bar
Sanad,26.1501874,50.5841248,Alroshinah Restaurant and Cafe,26.147531,50.584257,Restaurant
Sanad,26.1501874,50.5841248,Waha Hasson Iranian Grills,26.151888627521707,50.58140269259429,Middle Eastern Restaurant
Sanad,26.1501874,50.5841248,Tanta Falafil,26.150139,50.58259,Falafel Restaurant
Sanad,26.1501874,50.5841248,جدر وملاس,26.149783371082343,50.581407751712646,Middle Eastern Restaurant
Sanad,26.1501874,50.5841248,Team time,26.147014,50.585007,Breakfast Spot
Sanad,26.1501874,50.5841248,Golden Triangle Ice Cream,26.146858533566956,50.584569780976864,Ice Cream Shop
Sanad,26.1501874,50.5841248,Salsa,26.147066,50.584521,Fast Food Restaurant
Sanad,26.1501874,50.5841248,AlNazakah,26.146585233295138,50.58465073103043,Pizza Place
Sanad,26.1501874,50.5841248,Shakeart,26.147999,50.58434,Ice Cream Shop
Sanad,26.1501874,50.5841248,Frosty Icecream,26.14961763045325,50.58119526909441,Ice Cream Shop
Sanad,26.1501874,50.5841248,Pizzamo,26.147755208471573,50.584444999694824,Pizza Place
Sanad,26.1501874,50.5841248,Crepe Station,26.147905,50.584432,Creperie
Sanad,26.1501874,50.5841248,Sanad Karack Tea Bar,26.146172,50.58495,Café
Sanad,26.1501874,50.5841248,مشويات اللهب التركية,26.149608,50.581304,Turkish Restaurant
Sanad,26.1501874,50.5841248,baradaran,26.147028602991444,50.58446859355764,Sandwich Place
Sanad,26.1501874,50.5841248,TATO DONDURMA Turkish ice cream & sweet,26.146937332014698,50.58449109128546,Ice Cream Shop
Sanad,26.1501874,50.5841248,jojo Sandwiches,26.14602564492218,50.58527809750749,Sandwich Place
Sanad,26.1501874,50.5841248,Al Karama,26.146559,50.584455,Sandwich Place
Sanad,26.1501874,50.5841248,King Karak Shamlool,26.146147814294753,50.584934057045196,Café
Sanad,26.1501874,50.5841248,Khabaz Sanad,26.149604984291287,50.58123068281384,Bakery
Sanad,26.1501874,50.5841248,Slider Space,26.14603,50.585039,Burger Joint
Sanad,26.1501874,50.5841248,واحة حسَّون للمشويات الإيرانية,26.150001138534545,50.580628652318424,BBQ Joint
Sanad,26.1501874,50.5841248,Gus Kebab  كص كباب,26.147022,50.584454,Restaurant
Sanad,26.1501874,50.5841248,Cafeteria Baradaran,26.14781,50.58234,Cafeteria
Sanad,26.1501874,50.5841248,Abu Salah أبو صلاح,26.146448,50.58464,Shawarma Place
Sanad,26.1501874,50.5841248,كرك ملكي,26.146298,50.584858,Tea Room
Sar,-26.16063,28.279933,Fish N Atlasville,-26.16036372181234,28.280364274978638,Fast Food Restaurant
Sar,-26.16063,28.279933,Engen Summerfields,-26.159789,28.2804684,Gas Station
Sar,-26.16063,28.279933,Steers,-26.160679242041304,28.280379186508185,Burger Joint
Sar,-26.16063,28.279933,Alaska Spur,-26.159245123409704,28.282002361675143,Breakfast Spot
Sar,-26.16063,28.279933,Moonnas,-26.160263,28.280375,Indian Restaurant
Sar,-26.16063,28.279933,Mr. Pizza,-26.160717,28.279993,Italian Restaurant
Sar,-26.16063,28.279933,Wimpy,-26.159516203022907,28.28318063558197,Burger Joint
Sar,-26.16063,28.279933,Mad Pizza,-26.160356,28.280169,Pizza Place
Sar,-26.16063,28.279933,Hero's Choice,-26.15998334359766,28.28031063079834,Pizza Place
Sar,-26.16063,28.279933,steers Atlasville,-26.160633087158203,28.280380249023438,Burger Joint
Sar,-26.16063,28.279933,Golden Bowl,-26.15938,28.28132,Chinese Restaurant
Sar,-26.16063,28.279933,Lulu's,-26.159799575805664,28.28029441833496,Chinese Restaurant
Sar,-26.16063,28.279933,SUPERSPAR Atlas Mall,-26.159241,28.282947,Deli / Bodega
Sar,-26.16063,28.279933,Engen,-26.16559522,28.28089753,Gas Station
Sar,-26.16063,28.279933,Pizza Perfect,-26.159567580971224,28.282533331193907,Pizza Place
Sar,-26.16063,28.279933,Atlasville Spar,-26.159266496695768,28.28199665231649,American Restaurant
Sar,-26.16063,28.279933,Vetkoekk Maleis,-26.165090126849893,28.280592769556026,Fast Food Restaurant
Sar,-26.16063,28.279933,Mad about Pizza,-26.157997891065595,28.282898728611507,Pizza Place
Sar,-26.16063,28.279933,Jimmy Killer Fish and Chips,-26.165801266973453,28.28077484516528,Fish & Chips Shop
Sar,-26.16063,28.279933,Roman's Pizza,-26.16571777468334,28.28075051307678,Pizza Place
Sar,-26.16063,28.279933,steers Atlasvillle,-26.16293919353138,28.282070873964063,Burger Joint
Sar,-26.16063,28.279933,Simply Asia,-26.159309,28.282106,Thai Restaurant
Sar,-26.16063,28.279933,Cuppachinos East Rand Mall,-26.162576,28.274985,Diner
Sar,-26.16063,28.279933,Alexanders Coffee Shop,-26.160451,28.284565,Coffee Shop
Sar,-26.16063,28.279933,Hava Chicken,-26.159534454345703,28.282115936279297,Fried Chicken Joint
Sar,-26.16063,28.279933,Simply Asia,-26.159377101206495,28.28232173830723,Asian Restaurant
Sar,-26.16063,28.279933,Lazy Lounge,-26.1656436920166,28.28061294555664,Breakfast Spot
Sehla,26.1971869,50.5306029,Yum Yum Tree,26.19971897435608,50.52842590219183,Food Court
Sehla,26.1971869,50.5306029,Hot Burger,26.19995991747681,50.52891318835547,Burger Joint
Sehla,26.1971869,50.5306029,Dairy Queen,26.19667022676174,50.53623608270615,Ice Cream Shop
Sehla,26.1971869,50.5306029,Kfc Adhari Park,26.195723009942455,50.53588725760057,American Restaurant
Sehla,26.1971869,50.5306029,Ya Layl Ya 3ain cafe @ Rivira Palace,26.201424,50.532544,Café
Sehla,26.1971869,50.5306029,Ali Saleh Al-tashani Bread,26.203127,50.530977,Bakery
Shakhura,26.2198928,50.4992551,Al Jalboot Fish Restaurant,26.219084019087067,50.50158482984414,Seafood Restaurant
Shakhura,26.2198928,50.4992551,بانوش العرب,26.220904,50.500641,Seafood Restaurant
Shakhura,26.2198928,50.4992551,دجاج كنتاكي | KFC,26.220895767211914,50.50052261352539,Fried Chicken Joint
Shakhura,26.2198928,50.4992551,Baskin-Robbins,26.220828629542122,50.500911460152516,Ice Cream Shop
Shakhura,26.2198928,50.4992551,La Scala Italian Restaurant (مطعم لا سكالا الايطالي),26.220326628973343,50.497109105049184,Italian Restaurant
Shakhura,26.2198928,50.4992551,Lord Of The Wings,26.219072,50.49934,Food Truck
Shakhura,26.2198928,50.4992551,The Fat Cow,26.2204859125367,50.50136512217755,Burger Joint
Shakhura,26.2198928,50.4992551,Pizza Hut,26.22081303456253,50.50009416864917,Pizza Place
Shakhura,26.2198928,50.4992551,ADLeeZ PIZZA & Burger,26.220049958138226,50.49695248496225,Pizza Place
Shakhura,26.2198928,50.4992551,Eskebdarani,26.220273,50.501115,Egyptian Restaurant
Shakhura,26.2198928,50.4992551,Fresco,26.22136761366656,50.502712598440354,Juice Bar
Shakhura,26.2198928,50.4992551,Wingman,26.221366,50.502706,Wings Joint
Shakhura,26.2198928,50.4992551,Dunkin’ Donuts,26.220019,50.4965,Donut Shop
Shakhura,26.2198928,50.4992551,Emmawash Traditional Restaurant | مطعم اموش,26.219537485463086,50.49416702579625,Breakfast Spot
Shakhura,26.2198928,50.4992551,My House Cafe & Resturant,26.2191,50.5014,Café
Shakhura,26.2198928,50.4992551,Mashawi Al-Abraaj,26.2207672975604,50.50327696688281,Diner
Shakhura,26.2198928,50.4992551,Box It,26.21913836748488,50.500660950577405,Italian Restaurant
Shakhura,26.2198928,50.4992551,مطعم فريگ الحطب,26.220694,50.50306,Breakfast Spot
Shakhura,26.2198928,50.4992551,Caribou Coffee,26.22138432708657,50.502495826473734,Coffee Shop
Shakhura,26.2198928,50.4992551,Yummylicious,26.22046,50.501775,Dessert Shop
Shakhura,26.2198928,50.4992551,Gocc,26.221331,50.502825,Dessert Shop
Shakhura,26.2198928,50.4992551,Atayeb Restaurant (مطعم أطايب),26.22069777205379,50.50375824496141,Middle Eastern Restaurant
Shakhura,26.2198928,50.4992551,Pasta Express,26.220403,50.503062,Restaurant
Shakhura,26.2198928,50.4992551,Al Abraaj Resturant,26.220794510738262,50.50315812162174,Middle Eastern Restaurant
Shakhura,26.2198928,50.4992551,ParisDream,26.221337,50.50277,Bakery
Shakhura,26.2198928,50.4992551,Round table pizza,26.22151,50.502766,Pizza Place
Shakhura,26.2198928,50.4992551,KFC - Budaiya,26.220839990017947,50.50083382046831,Fast Food Restaurant
Shakhura,26.2198928,50.4992551,Atyab Restaurant (مطعم أطياب),26.22066005407519,50.50362181927938,Italian Restaurant
Shakhura,26.2198928,50.4992551,Cafe One (كافيه ون),26.221473,50.502754,Café
Shakhura,26.2198928,50.4992551,Wholesale Restaurant,26.221079,50.502514,Indian Restaurant
Shakhura,26.2198928,50.4992551,Aljawhariya Grills,26.218301,50.504175,Middle Eastern Restaurant
Shakhura,26.2198928,50.4992551,Wholesale Little Chef Restaurant,26.220626527470717,50.502893329130345,Restaurant
Shakhura,26.2198928,50.4992551,Charley's,26.220891,50.500527,Fast Food Restaurant
Shakhura,26.2198928,50.4992551,Little Ceasars,26.22083017087557,50.50060537248143,Pizza Place
Shakhura,26.2198928,50.4992551,Alshorfa Resturant,26.220722,50.499477,Middle Eastern Restaurant
Shakhura,26.2198928,50.4992551,ALBADAA TRADING CO,26.220171,50.501188,Snack Place
Shakhura,26.2198928,50.4992551,كفتيريا أبو حسن,26.220843,50.50105,Restaurant
Shakhura,26.2198928,50.4992551,Abu Hassan Cafeteria,26.22082233118328,50.501014630536204,Cafeteria
Shakhura,26.2198928,50.4992551,Hardee's Budayia,26.2201950384852,50.495284522459514,Fast Food Restaurant
Shakhura,26.2198928,50.4992551,Little Ceasars - Budaiya,26.22100128915133,50.50049926898186,Pizza Place
Shakhura,26.2198928,50.4992551,Krispy Kreme,26.220198770044934,50.49537114949704,Donut Shop
Shakhura,26.2198928,50.4992551,Hardeez,26.220178712997193,50.495204429533615,Southern / Soul Food Restaurant
Shakhura,26.2198928,50.4992551,Turkey Hill Ice Creamery @ Uptown Village,26.221328560663938,50.50397872924805,Ice Cream Shop
Shakhura,26.2198928,50.4992551,Atayeb restaurant,26.219161954450584,50.50403109722505,Asian Restaurant
Shakhura,26.2198928,50.4992551,Al-Sultan Grill,26.21909878259462,50.504177629491274,BBQ Joint
Shakhura,26.2198928,50.4992551,Golden Dough,26.220076474899795,50.49690701468847,Bakery
Sitra,26.1520215,50.6215444,خباز,26.156871795654297,50.620933532714844,Bakery
Sitra,26.1520215,50.6215444,maroon Resturant,26.155250397474163,50.623442941548895,Turkish Restaurant
Sufala,26.16121,50.6263,Alqana'a Restaurant (مطعم القناعة),26.16318862665895,50.6212002830695,Restaurant
Sufala,26.16121,50.6263,Costa Coffee Moda Mall,26.157035130743967,50.62319487830199,Coffee Shop
Sufala,26.16121,50.6263,Costa,26.156494420061843,50.62319487830199,Coffee Shop
Tashan,26.2084828,50.5496467,Al Hantour Restaurant,26.20914002660755,50.549313628204295,Turkish Restaurant
Tashan,26.2084828,50.5496467,Al Ansar Gate Cafeteria,26.205431,50.550901,Cafeteria
Tashan,26.2084828,50.5496467,SAFAT Restaurant,26.208914582687683,50.553888808204945,Seafood Restaurant
Tashan,26.2084828,50.5496467,Abdull Razaaq Grills & Restaurant,26.20956290753812,50.54588768640385,Mediterranean Restaurant
Tashan,26.2084828,50.5496467,Almihwar Burger,26.20644,50.55483,Burger Joint
Tashan,26.2084828,50.5496467,Al Fanoos Restaurant,26.206,50.550092,Turkish Restaurant
Tashan,26.2084828,50.5496467,Al Zawra Restaurant,26.205912412283418,50.55043846414979,Middle Eastern Restaurant
Tashan,26.2084828,50.5496467,مشويات اهل العراق,26.209550066644784,50.54581689915612,Middle Eastern Restaurant
Tashan,26.2084828,50.5496467,Ahal Aliraq Grills,26.209730670602696,50.545720830877286,BBQ Joint
Tashan,26.2084828,50.5496467,مشويات البلاد Albelad Grills,26.2051,50.553104,Middle Eastern Restaurant
Tashan,26.2084828,50.5496467,Al Barastaj Restaurant,26.208971,50.55404,Seafood Restaurant
Tashan,26.2084828,50.5496467,Alameer Pasta (باستا الأمير),26.204947,50.551542,Italian Restaurant
Tashan,26.2084828,50.5496467,سندويشات وفلافل الإتحاد,26.204973,50.5515,Asian Restaurant
Tashan,26.2084828,50.5496467,Al Khabaz Restaurant,26.210594,50.548772,Diner
Tashan,26.2084828,50.5496467,الخضار,26.204937126476363,50.552188073918686,Vegetarian / Vegan Restaurant
Tashan,26.2084828,50.5496467,Al Ebreeq Sandeich & Grill,26.204835,50.552477,Restaurant
Tashan,26.2084828,50.5496467,قصر الفيتامين,26.206682205200195,50.55473709106445,Dessert Shop
Tashan,26.2084828,50.5496467,مطعم البرستج,26.208974859781524,50.553831538286104,Breakfast Spot
Tashan,26.2084828,50.5496467,مطعم أنوار الحسين,26.205095291137695,50.553016662597656,Middle Eastern Restaurant
Tashan,26.2084828,50.5496467,Dulabi Restaurant- مطعم دولابي,26.209516374912706,50.54737423720621,Indian Restaurant
Tashan,26.2084828,50.5496467,Al Sultan Grill,26.205592199999998,50.553122,Middle Eastern Restaurant
Tashan,26.2084828,50.5496467,Friday Sandwiches,26.206116928511623,50.55034238873709,Restaurant
Tashan,26.2084828,50.5496467,Magic Ice-cream,26.210016,50.54469,Ice Cream Shop
Tashan,26.2084828,50.5496467,Leyali Zezenya Cafe (مقهى ليالي زيزينيا),26.208490383474995,50.55350592526435,Café
Tashan,26.2084828,50.5496467,Adam Subs,26.208035,50.55269,Sandwich Place
Tubli,26.1891729,50.5566209,Taro (تارو),26.189236,50.557182,Snack Place
Tubli,26.1891729,50.5566209,مطعم اللبناني,26.189190394323493,50.557007340030324,Restaurant
Tubli,26.1891729,50.5566209,Tariq Pastries,26.190544,50.556621,Pastry Shop
Tubli,26.1891729,50.5566209,Papa kanafa,26.189571,50.556914,Pie Shop
Tubli,26.1891729,50.5566209,Hassan Mahmood Center,26.187341488825886,50.55722479734862,Food
Tubli,26.1891729,50.5566209,miramar,26.19056765629498,50.556547142163026,Pizza Place
Tubli,26.1891729,50.5566209,عصير تايم,26.189792710197086,50.556905027936445,Juice Bar
Tubli,26.1891729,50.5566209,39Er Time,26.189712,50.556921,Juice Bar
Tubli,26.1891729,50.5566209,ملك الكرك - الحلي,26.188772,50.557147,Café
Tubli,26.1891729,50.5566209,Burger Arena,26.188056,50.557478,Burger Joint
Tubli,26.1891729,50.5566209,Almarzooq Bakery (مخبز المرزوق),26.191171423600917,50.556633112934854,Bakery
Tubli,26.1891729,50.5566209,Elegant Cafe,26.186201,50.557206,Coffee Shop
Tubli,26.1891729,50.5566209,Bu Ahmed,26.186023,50.55644,Restaurant
Tubli,26.1891729,50.5566209,FUODRUCKERS,26.19096520650149,50.556835397572044,Burger Joint
Tubli,26.1891729,50.5566209,Naan Restaurant,26.18873742812145,50.55715905435835,Diner
Tubli,26.1891729,50.5566209,Al marzooq bakery,26.191155661153328,50.55660782740141,Bakery
Tubli,26.1891729,50.5566209,Lebanese Restaurant (Tubli),26.186922,50.55744,Restaurant
Tubli,26.1891729,50.5566209,Cloudy - ice cream,26.188477,50.555968,Café
Tubli,26.1891729,50.5566209,المطعم اللبناني (توبلي),26.18691135206758,50.55742709907244,Restaurant
Tubli,26.1891729,50.5566209,noor palace restaurant,26.1849380658092,50.55836772503994,Asian Restaurant
Tubli,26.1891729,50.5566209,Alkawthar,26.186213,50.556444,Juice Bar
Tubli,26.1891729,50.5566209,Red Sauce,26.192056446161608,50.556688741144576,American Restaurant
Tubli,26.1891729,50.5566209,Caribou Coffee - Bahrain City Centre,26.190261076446205,50.553644434000496,Coffee Shop
Tubli,26.1891729,50.5566209,Jowdi Restaurant,26.185959071766167,50.5553182788103,Restaurant
Tubli,26.1891729,50.5566209,Mandi Al-Ehasa,26.186021,50.554752,Middle Eastern Restaurant
Tubli,26.1891729,50.5566209,Shalaweet Restauran,26.186054,50.555938,Restaurant
Tubli,26.1891729,50.5566209,Rifa'ain Restaurant,26.191618,50.556698,Turkish Restaurant
Tubli,26.1891729,50.5566209,His Hat,26.186264,50.556672,Burger Joint
Tubli,26.1891729,50.5566209,Rozanah,26.186136,50.557186,Restaurant
Tubli,26.1891729,50.5566209,نان رستوران,26.19268790984473,50.5574119123931,Halal Restaurant
Tubli,26.1891729,50.5566209,Khayyam Restaurant,26.19149911997978,50.556628055827346,Mediterranean Restaurant
Tubli,26.1891729,50.5566209,Radhwan Bakeries,26.191675186157227,50.55488967895508,Bakery
Tubli,26.1891729,50.5566209,ميرامارا,26.191892,50.556523,Eastern European Restaurant
Tubli,26.1891729,50.5566209,Madef Al Moodaweb,26.189221974823365,50.553108408619536,Middle Eastern Restaurant
Zallaq,26.0484553,50.4869845,حبارة كرك,26.050498314596197,50.487847458948174,Tea Room
Zallaq,26.0484553,50.4869845,ANWAT CAFETERIA (كفتريا انويط),26.047706,50.485925,Cafeteria
Zallaq,26.0484553,50.4869845,Passion Fruit,26.050053,50.487992,Juice Bar
Zallaq,26.0484553,50.4869845,خباز ساحل الزلاق,26.047091,50.488122,Burrito Place
Zallaq,26.0484553,50.4869845,Latte Art (لاتيه ارت),26.052499,50.489394,Café
Zallaq,26.0484553,50.4869845,المعجنات الساخنه,26.047858806825584,50.48830362821192,Diner
Zallaq,26.0484553,50.4869845,Jumami,26.052647,50.488943,Juice Bar
Zallaq,26.0484553,50.4869845,Happinest,26.05243,50.490098,Coffee Shop
Zallaq,26.0484553,50.4869845,Capri Cafe.,26.052671,50.490214,Café
Zallaq,26.0484553,50.4869845,بشوات,26.053006,50.484926,Arepa Restaurant
Zallaq,26.0484553,50.4869845,Jaad Burger,26.050195,50.487925,Burger Joint
Zallaq,26.0484553,50.4869845,Pashawat at Sofitel Bahrain,26.053007114643197,50.48491037167627,Lebanese Restaurant
Zallaq,26.0484553,50.4869845,Nando’s,26.049065,50.485822,African Restaurant
Zallaq,26.0484553,50.4869845,Latte Art,26.052858,50.489546,Café
Zallaq,26.0484553,50.4869845,Romana Tree Cafetria,26.051174,50.487564,Fast Food Restaurant
Zallaq,26.0484553,50.4869845,Jasmi’s Drive Thru,26.053175,50.487496,Fast Food Restaurant
Zallaq,26.0484553,50.4869845,peninsula cafe,26.052628,50.488923,Café
Zallaq,26.0484553,50.4869845,Heritage,26.052527469642563,50.48770502246636,Dessert Shop
Zallaq,26.0484553,50.4869845,Saraya,26.053189201417172,50.48453946976901,Restaurant
Zallaq,26.0484553,50.4869845,Caffè Camardo,26.052504167484905,50.487909840147395,Coffee Shop
Zallaq,26.0484553,50.4869845,Regag St,26.048684,50.488519,Creperie
Zallaq,26.0484553,50.4869845,Macaron,26.05328369140625,50.48493194580078,Café
Zallaq,26.0484553,50.4869845,نادي الميليزم,26.053247,50.484566,Snack Place
Zallaq,26.0484553,50.4869845,Bashwat Restaurant,26.053014169880715,50.48501611849993,Restaurant
Zallaq,26.0484553,50.4869845,Al-Medhyaf Gate Restaurant,26.047355,50.488341,Middle Eastern Restaurant
Zallaq,26.0484553,50.4869845,Shakespare And Co.,26.052325,50.490141,Restaurant
Zallaq,26.0484553,50.4869845,Sofitel Bahrain Ramadan Tent,26.05310659469913,50.48450220128123,Coffee Shop
Zallaq,26.0484553,50.4869845,Albarasti Palace Restaurant (قصر البرستي),26.0504,50.487656,Middle Eastern Restaurant
